"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"16627"	"IGLC1"	0.86394457894737	8.92090377380952	4.31528127675074	4.32631795336306e-05	0.000867854021931681	1.88293791657786
"7147"	"EBPL"	-0.861438473684212	4.43503815476191	-2.86056748665815	0.00533355690494131	0.0216906910992499	-2.51702871246631
"7832"	"MIR1185-1"	0.858771684210526	5.74766183333333	3.15566913840537	0.00222266937140213	0.0117982415167106	-1.73342074807839
"14310"	"WDR75"	-0.858328421052631	2.45447129761905	-4.03399478024223	0.000120248492005066	0.00165793888196389	0.934752018860136
"12086"	"DAZAP1"	-0.858288157894737	4.96465909523809	-4.07145562667103	0.000105182286304334	0.00151258372714587	1.05862792305385
"913"	"PEA15"	-0.857735315789474	5.29274136904762	-3.37057708564467	0.00113491480756865	0.0075112084232978	-1.12512163179066
"625"	"SLC30A7"	-0.857584157894736	2.93426425	-4.25107128150345	5.48208218936736e-05	0.000999257789864513	1.66289632751469
"10096"	"CSNK2A2"	-0.857505	4.43397476190476	-3.68076376434114	0.000409695878381681	0.00371543427728403	-0.194712080980993
"1924"	"EPS8L3"	-0.856423789473684	3.41898617857143	-3.7395075758166	0.000335709439212842	0.00324433787292331	-0.0118700830924716
"18513"	"TNFSF10"	-0.856205052631579	3.07578777380952	-4.37731405736125	3.43535733170372e-05	0.000748918176119433	2.09746808897525
"28951"	"TPM4"	-0.856052105263156	5.11695354761905	-3.58994721127017	0.000555296264192203	0.00456839210289716	-0.473300189094863
"1785"	"MIR3671"	-0.855693105263157	1.96818594047619	-3.88626369069519	0.000202428287347943	0.00231017121821867	0.453736067985812
"20971"	"CLK4"	-0.855517473684209	2.70349728571429	-5.07184985808835	2.31712557005031e-06	0.000160040898081176	4.61901805153776
"8634"	"RAB11A"	-0.854768421052632	3.96294345238095	-4.1991996308799	6.62801079362813e-05	0.0011244856263206	1.48666448892128
"21726"	"TUBB2A"	-0.853647789473684	2.47972320238095	-3.78260290200621	0.00028972034372822	0.00293823203154016	0.123561646390328
"6497"	"MIR4495"	0.853229210526316	1.87596794047619	3.74401133346643	0.000330595959054222	0.0032130311499011	0.00223242662451728
"11963"	"ATP5F1A"	-0.852654263157894	4.17041554761905	-5.78840131497142	1.19032204825485e-07	2.42617599583805e-05	7.41337301682702
"17015"	"EIF3D"	-0.852562894736842	3.49341070238095	-3.82987722312084	0.000246196458888868	0.00263077813248165	0.273370974660939
"28808"	"CYCS"	-0.852267421052633	2.42344513095238	-4.12548178843339	8.66069825382896e-05	0.00132207123038229	1.23860610497426
"16918"	"IGLL1"	0.848525631578946	2.89014075	5.8778862699425	8.12620396778606e-08	1.95449087623998e-05	7.77351863083909
"10495"	"CCL8"	-0.848350105263157	2.10092595238095	-5.33401041918643	7.97468775820744e-07	8.45654186274548e-05	5.62141801655213
"29090"	"H2BC15"	-0.847735473684209	3.21612433333333	-2.76549653925599	0.00698535932642851	0.0263392326374401	-2.75616389320495
"14664"	"OST4"	-0.847590736842106	5.09800096428571	-3.28312746828997	0.00149705385568445	0.00906054836384004	-1.37635331052389
"8362"	"REREP3"	-0.84709852631579	5.89861048809524	-4.80541657815692	6.6743897061147e-06	0.00029253900265282	3.62719046956052
"26298"	"GNE"	-0.846828578947368	2.69577411904762	-4.39152111717335	3.25781116918896e-05	0.000728747599607143	2.14686653051857
"14936"	"MRPS5"	-0.846219894736842	3.30082769047619	-4.41926409006808	2.93633547831798e-05	0.000687412763910736	2.24361208426782
"9343"	"SRRM2"	-0.844185421052631	4.80780223809524	-4.38181104873591	3.37817012819888e-05	0.000743120941332926	2.11309365092503
"25943"	"HSDL2"	-0.84381547368421	2.91043646428571	-4.1609592219441	7.61712374372748e-05	0.00121457799254674	1.3576324297461
"26942"	"SSX8P"	0.842531210526316	3.27914988095238	4.38909628776731	3.28747325582512e-05	0.00073256867727473	2.13842836235198
"260"	"PHACTR4"	-0.840620842105262	3.0491118452381	-4.42280315130184	2.8976023920267e-05	0.000684202101413327	2.25598025086768
"835"	"UBAP2L"	-0.840030157894738	3.22289477380952	-4.70149719415959	1.00066264726894e-05	0.00036145452678233	3.24829713954214
"22462"	"FLOT1"	-0.839665526315791	4.36601817857143	-4.89405326600039	4.70861084626825e-06	0.000239319959778483	3.95396808131463
"13277"	"IFNL3"	0.839570052631579	2.58260201190476	5.959536442863	5.72549530231476e-08	1.60462511131316e-05	8.10401913503886
"24324"	"PON2"	-0.839034052631578	3.07319460714286	-4.28605008956213	4.81987743984132e-05	0.000927676095931919	1.78250837945932
"16279"	"SON"	-0.837822157894736	2.59738857142857	-4.88154837010627	4.94710939504998e-06	0.000246906502632743	3.90766939916445
"25931"	"RAD23B"	-0.837446631578948	3.58057641666667	-3.42870748983034	0.000941679711629314	0.00658520598725039	-0.955368504735535
"19334"	"SMIM14"	-0.836061263157895	2.8240311547619	-4.69251094261914	1.03610706230944e-05	0.000368285518843087	3.2157525101195
"28919"	"FLNC"	-0.83498942105263	3.82672316666667	-4.30590733085819	4.47902335708758e-05	0.000888700434234389	1.85068534659291
"708"	"ATP1A1"	-0.834980210526317	3.63456451190476	-3.63277630696763	0.00048139015570643	0.00415366455546931	-0.34254144291144
"2497"	"CDC42BPA"	-0.832805842105263	2.85225661904762	-5.76247707648816	1.32895951104265e-07	2.61724208570001e-05	7.30945395190451
"28448"	"ANKRD36BP2"	-0.829460421052632	2.10944802380952	-4.64141310495895	1.26206186365371e-05	0.000413783094937174	3.03137361382417
"428"	"CMPK1"	-0.829015947368419	4.71154217857143	-3.83401587761638	0.000242698716285087	0.0026064625952695	0.28654756199123
"5950"	"TMED2"	-0.82818894736842	4.33402639285714	-4.04842945005938	0.000114212789101732	0.00160200200382492	0.98239501960166
"21864"	"PPP1R10"	-0.827239578947367	2.7382383452381	-4.75134365020703	8.24456990794331e-06	0.000321964006444215	3.42945973991142
"22871"	"PPP1R10"	-0.827239578947367	2.7382383452381	-4.75134365020703	8.24456990794331e-06	0.000321964006444215	3.42945973991142
"23000"	"PPP1R10"	-0.827239578947367	2.7382383452381	-4.75134365020703	8.24456990794331e-06	0.000321964006444215	3.42945973991142
"22584"	"PPP1R10"	-0.823189789473683	2.76532745238095	-4.81712339750582	6.37496810467451e-06	0.000285799386303146	3.67016248397236
"22733"	"PPP1R10"	-0.823189789473683	2.76532745238095	-4.81712339750582	6.37496810467451e-06	0.000285799386303146	3.67016248397236
"23138"	"PPP1R10"	-0.823189789473683	2.76532745238095	-4.81712339750582	6.37496810467451e-06	0.000285799386303146	3.67016248397236
"23272"	"PPP1R10"	-0.823189789473683	2.76532745238095	-4.81712339750582	6.37496810467451e-06	0.000285799386303146	3.67016248397236
"11693"	"CHMP1B"	-0.822439631578947	3.20595080952381	-4.78003497681832	7.37133972581108e-06	0.000309140199983044	3.53422149183756
"9061"	"PCLAF"	-0.822230684210527	3.65877876190476	-3.62120323510849	0.000500383300846823	0.00426243742065655	-0.377984741980224
"9296"	"ANTKMT"	-0.822220368421052	3.86202714285714	-3.99017097788917	0.000140505879766327	0.00182827003462015	0.790802029603408
"3693"	"MIR3944"	0.821106263157895	3.42032452380952	6.55040752907601	4.33271701819169e-09	2.80169202341141e-06	10.5430315161971
"9648"	"HSD11B2"	-0.821057684210525	3.3839759047619	-4.14335934470573	8.11872356300525e-05	0.00126945633484102	1.29850245821562
"28114"	"LINC01359"	-0.819411842105263	2.61319442857143	-4.59345018649233	1.51725396143318e-05	0.000461726289378408	2.8593677163305
"543"	"GIPC2"	-0.819377052631578	4.04712192857143	-3.71340462374914	0.000366861646262408	0.00344044929331094	-0.0933695645912964
"8520"	"RTF1"	-0.818783789473686	3.25066263095238	-5.321394491195	8.39930712379887e-07	8.71226351378526e-05	5.57261764602098
"6451"	"PPP1R12A"	-0.81743447368421	2.7845715	-5.6023741232858	2.6130733742864e-07	4.12530894881835e-05	6.67200243026008
"14757"	"FBXO11"	-0.817329684210526	3.10174877380952	-4.23572749269912	5.79949255062246e-05	0.00103450311733778	1.61062307214866
"11572"	"MIR4316"	0.817305210526317	4.84877523809524	3.59164052783907	0.000552180472676248	0.0045515849086806	-0.46815172859614
"10859"	"MIR4730"	-0.817196842105262	2.7582755952381	-4.77106447598899	7.63420869925322e-06	0.000313816723629357	3.50142934270239
"14814"	"MIR4778"	0.817140894736842	3.6937195952381	3.60333438899448	0.00053111134436685	0.00443435991100297	-0.432549034681565
"6914"	"MIR622"	0.816950842105263	2.14205342857143	2.64397049452189	0.0097745614895013	0.0332748357550215	-3.05205556545357
"717"	"TENT5C"	-0.816949684210526	3.23981657142857	-6.4816217766349	5.87416810977602e-09	3.35714466462043e-06	10.2552608351922
"1744"	"TMEM59"	-0.816374000000001	2.41341896428571	-4.91629605590861	4.31178965493608e-06	0.000231021568147834	4.03647837343031
"7688"	"ZC3H14"	-0.816183578947368	3.22834946428571	-4.43847072274251	2.73198693722569e-05	0.00066357686049431	2.31080689591772
"2285"	"RC3H1"	-0.815815842105263	2.88954289285714	-4.44818023987549	2.63398926037202e-05	0.000651169507820722	2.34484307703169
"18771"	"KLF3"	-0.815814736842105	3.24806971428571	-4.81156634392485	6.5154314751678e-06	0.000289176602424038	3.64975711541993
"9597"	"HERPUD1"	-0.815286473684211	3.00271678571429	-4.86335314857295	5.31528976974362e-06	0.000254392037633362	3.84041724744832
"2322"	"ARPC5"	-0.813550315789473	3.59543129761905	-4.62065460355396	1.36693593486694e-05	0.000434116487496057	2.95680175661125
"16032"	"RBM39"	-0.813191789473684	3.39313910714286	-3.80110981419198	0.000271872633647629	0.00281701800672856	0.182054647624491
"27475"	"MIR421"	-0.811469105263158	2.4580574047619	-3.07585329993089	0.00283204067330711	0.0139082543394916	-1.9513940865516
"10493"	"CCL7"	0.810897315789473	2.17777716666667	4.57519486186731	1.62699024162223e-05	0.000479190699649358	2.7941736107047
"20649"	"CCNH"	-0.810262894736842	2.4064041547619	-4.04944442506108	0.000113799513378753	0.00159851297178338	0.985749282768388
"16122"	"B4GALT5"	-0.810009526315789	2.41926148809524	-4.2948511255376	4.66582528253535e-05	0.000912449278067766	1.81270109255306
"24719"	"ADAM28"	-0.809929842105263	2.97633205952381	-6.19079362885546	2.10443708754479e-08	7.91295258987622e-06	9.04924387495146
"4071"	"SDHAF2"	-0.809170684210526	3.90576602380952	-5.04529039564968	2.57798983021993e-06	0.00017120795880487	4.51888498502053
"11295"	"STAT3"	-0.808298000000002	4.08396742857143	-3.71287503830328	0.000367521283725996	0.00344305294397232	-0.0950188740060973
"13965"	"VAMP8"	-0.807711052631578	3.2267406547619	-3.79129923441803	0.000281198909636686	0.00287582618216859	0.15102249679278
"13814"	"EML4"	-0.807238105263158	2.80370980952381	-3.51224752564614	0.000717602011950179	0.00547108183162748	-0.707637190248557
"11634"	"CSNK1D"	-0.806934631578948	3.81441528571429	-4.19180850570364	6.80899832193425e-05	0.00114387247313785	1.46166598066886
"20645"	"EDIL3"	-0.806692105263157	3.21573961904762	-5.52949896800118	3.54578602553062e-07	4.96870313875678e-05	6.38441755501702
"14626"	"LAPTM4A"	-0.804989105263158	4.43931871428571	-3.95266754647994	0.000160403608452945	0.00198654283751696	0.668450483747623
"20364"	"CANX"	-0.804859210526315	5.70180983333333	-3.75933205914332	0.000313750836025077	0.00309158066856759	0.0502952268469974
"27994"	"MIR423"	0.804532	4.61657654761905	4.81140491582807	6.51955654040447e-06	0.000289176602424038	3.64916454937618
"13876"	"LGALSL"	-0.803717578947368	3.07178375	-3.57982699064144	0.000574268276472623	0.00468201327394337	-0.504033591214994
"27890"	"LOC401261"	-0.802866000000001	3.13561754761905	-5.45212291037204	4.89414232991477e-07	6.2841218718073e-05	6.08091177681544
"11966"	"PIAS2"	-0.802463210526315	3.16937879761905	-4.43087045475528	2.81114882413266e-05	0.000672452762463078	2.28419603469417
"16527"	"KRTAP10-3"	0.802270210526316	2.59726321428571	4.38022951216705	3.3981764577636e-05	0.000744711648228839	2.10759720871167
"28057"	"MIR3147"	0.801950157894736	3.64156041666667	3.89817392765761	0.00019418703378225	0.00224135308441225	0.492064977336558
"10492"	"CCL2"	-0.801911421052631	2.32442044047619	-3.8567792417385	0.000224293023650237	0.00248195473057459	0.35919687296202
"744"	"RNF115"	-0.801264578947369	3.57351264285714	-4.21765747893778	6.19603752409438e-05	0.00107689866258067	1.54921624254398
"27355"	"CASK"	-0.801109263157894	2.97042838095238	-3.26768029795718	0.00157134606872471	0.00936989031610457	-1.42020746408686
"13311"	"DMAC2"	0.801017842105262	4.43792895238095	4.94997204386003	3.77232475467641e-06	0.000214749901610456	4.16178121458167
"8302"	"RTL1"	0.800578052631578	2.69716005952381	5.72102870129512	1.58431033575705e-07	2.97921892621359e-05	7.14370411369492
"17905"	"PAK2"	-0.800515684210526	2.31498297619048	-3.47134635294653	0.000820142519970461	0.00600469581250415	-0.829478203913697
"16266"	"SOD1"	-0.800433842105263	4.03993895238095	-4.39425986390394	3.22462020229426e-05	0.00072465693936986	2.15640053495976
"9240"	"LOC105371009"	-0.800179578947369	2.38142144047619	-4.44847204895156	2.63109734879556e-05	0.000651006743848423	2.3458666943962
"28026"	"MIR3201"	0.798450052631579	2.15660938095238	3.92657906165974	0.000175807648942925	0.00210961940870294	0.583799544571497
"25872"	"MIRLET7A1"	0.798336631578946	6.95975276190476	3.22608504822869	0.00178893316153811	0.0102440147071417	-1.53750475229207
"17691"	"ATP1B3"	-0.798076894736842	3.59667210714286	-3.5489456092153	0.000636029612597098	0.00500901246105582	-0.597424808551413
"24454"	"WASL"	-0.797195157894738	3.49576944047619	-3.91471627652462	0.000183271340823521	0.00216558504078737	0.545433464051993
"1507"	"LINC01355"	-0.795491210526316	2.85782155952381	-4.67340201323746	1.11558086770948e-05	0.000380747488889089	3.14666553775481
"26"	"ATAD3A"	0.795489473684211	3.82143630952381	4.48378666472457	2.30290834418518e-05	0.000591390920775026	2.47004309981993
"27950"	"SNORD15A"	-0.795191421052631	3.26372135714286	-6.9832968348615	6.25802137203147e-10	7.29610195722405e-07	12.3729918317745
"1807"	"ZRANB2"	-0.795004578947368	2.67616172619048	-5.13277606378526	1.81234308003798e-06	0.000138646624025898	4.84973189039027
"25730"	"UBE2R2"	-0.794765421052631	2.60683225	-3.77878529056965	0.00029353844369717	0.00295603864983901	0.111520498351842
"18986"	"AIMP1"	-0.794579473684211	3.18170429761905	-6.27100738419131	1.48279191481883e-08	6.27829337756978e-06	9.38005834985039
"22222"	"LOC102723341"	0.794572263157895	3.94499338095238	3.59732446731333	0.000541842482820153	0.00449817227193364	-0.450857081693818
"12473"	"C19orf33"	-0.79452557894737	4.13959872619048	-4.41984214777054	2.92997490933417e-05	0.000687132441193408	2.24563184488077
"23915"	"OR2A2"	0.793875894736841	4.06685051190476	3.74403217835851	0.000330572465540286	0.0032130311499011	0.00229772553346397
"14478"	"ITM2C"	-0.793804157894737	3.70361798809524	-5.57941049453711	2.87738997790998e-07	4.29597533832598e-05	6.58120366859589
"18086"	"IP6K2"	-0.793262052631579	4.07535488095238	-5.09538063787882	2.10768927804814e-06	0.000150937273866992	4.70795765093096
"3789"	"ILK"	-0.792376789473685	3.81190085714286	-5.38737970418062	6.39956700602942e-07	7.43140157469082e-05	5.82846078026366
"2801"	"NCOA4"	-0.792309578947368	2.66041172619048	-5.53798539478739	3.42225224921782e-07	4.85761196847961e-05	6.41782182347401
"6511"	"GNPTAB"	-0.792065052631579	3.2601366547619	-4.73756623901019	8.69888047556325e-06	0.000330961739757634	3.37927930551979
"24248"	"BCL7B"	-0.792026631578947	3.41243896428571	-4.01783059441131	0.000127370577175477	0.00171132875567359	0.881534791246833
"22703"	"BRD2"	-0.791587210526315	2.6748511547619	-4.16019899152565	7.63816010076524e-05	0.00121522626887011	1.35507494858282
"898"	"IFI16"	-0.791574315789473	3.23848894047619	-3.49996362279026	0.000747049447752621	0.00564126794799698	-0.744340430893131
"25369"	"ARFGEF1"	-0.791005842105265	3.70318766666667	-4.57814176713317	1.60876896175967e-05	0.000477580434731398	2.80468742507431
"21538"	"PKIB"	-0.790981368421052	2.09054246428571	-5.51121748816612	3.8269721760103e-07	5.23684309925692e-05	6.31253554718441
"4398"	"TAGLN"	-0.788762315789473	3.37230020238095	-4.14391268748094	8.10248027608034e-05	0.00126920611651988	1.30035904133609
"9078"	"DENND4A"	-0.788253	2.66658022619048	-5.57846293694188	2.88884333314541e-07	4.29597533832598e-05	6.57746049822717
"6544"	"CORO1C"	-0.787842684210528	3.36907979761905	-4.63157071873097	1.31077409374481e-05	0.000424336531813291	2.99599220349831
"4503"	"ST14"	-0.787035052631578	3.77013371428571	-3.25579990745457	0.0016308197134539	0.00962411463616944	-1.45382768033033
"16375"	"KMT2C"	-0.786689894736842	2.47778958333333	-3.12124762442138	0.00246870743964583	0.0126793684129263	-1.8279622873864
"13989"	"ANKRD36BP2"	-0.786009789473685	2.73832211904762	-4.34664773718546	3.85104057972952e-05	0.000805716668606934	1.99117660610015
"17244"	"TGFBR2"	-0.785827315789474	3.20606408333333	-4.38502986674001	3.33780338824425e-05	0.000737916509751724	2.12428403420951
"19473"	"HSD17B11"	-0.785447052631578	2.89417805952381	-4.35220962535112	3.77220518889307e-05	0.000795574997399901	2.01042020089584
"13643"	"LOC105373480"	0.785081421052632	3.7703036547619	4.87847903555543	5.00742515184292e-06	0.000248639558604371	3.89631515127498
"17692"	"PLS1"	-0.783520526315789	3.39506544047619	-4.74129543170737	8.57356173026041e-06	0.000327247085009171	3.39285378703164
"23533"	"MIR3147"	0.783115947368419	3.3565045	3.03828628932324	0.00316967342063891	0.0150868232952414	-2.05246008792026
"22729"	"TRIM31"	-0.782807631578947	3.86332310714286	-4.180543769412	7.09402452092957e-05	0.00116415175792645	1.42362040461063
"22242"	"STX7"	-0.782599684210528	2.96958525	-5.30280002424287	9.06582469208624e-07	9.14330769204975e-05	5.50079173925854
"11411"	"SPAG9"	-0.782595578947368	2.69578786904762	-4.27445548471307	5.03033475949405e-05	0.000950326220614754	1.74279151284278
"18803"	"SLAIN2"	-0.782589947368422	2.90637332142857	-5.16226722233824	1.60833974989462e-06	0.000130206346646167	4.96190747362112
"6218"	"SLC38A1"	-0.782587210526317	3.33939479761905	-2.96958388648271	0.00388549526184017	0.0173990675060463	-2.23472471508839
"28004"	"MIR642B"	0.782579842105263	2.69571377380952	4.47733338973894	2.35976165712333e-05	0.000599128684844717	2.44730742398551
"2389"	"PLEKHA6"	0.782382052631577	5.86384101190476	4.72929626665295	8.98318006947196e-06	0.000336943724535156	3.34919756637129
